ExperimentalCondition,Head Horizontal,Head Vertical,Eye Horizontal,Eye Vertical,SuccessfulCompletion,Steering,Time,Event
BaseCondition,0.9929872751235962,-0.0614906623959541,0.9803358912467957,-0.1644223034381866,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.9830225110054016,0.0024454714730381,0.9759759306907654,-0.1326840966939926,1.0,0.0,-1.98,NoEvent
AudioOnly,0.9839072227478028,0.0811716429889202,0.9567922055721284,-0.287547767162323,0.0,0.0,-1.98,NoEvent
HUDOnly,0.9956438541412354,0.0929096341133117,0.9792678952217102,-0.1892813295125961,1.0,0.0,-1.98,NoEvent
BaseCondition,0.9783678650856018,-0.1800621002912521,0.9908944964408876,-0.1346094459295272,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.9885026216506958,-0.1122885197401046,0.9953518807888032,-0.0296993311494588,0.0,0.0,-1.98,NoEvent
AudioOnly,0.9925910234451294,0.0374609697610139,0.9901364743709564,-0.1398885995149612,1.0,0.0,-1.98,NoEvent
AudioOnly,0.9991822838783264,-0.0348343737423419,0.9848315119743348,-0.1640247553586959,1.0,0.0,-1.98,NoEvent
BaseCondition,0.9808895587921144,0.0594479516148567,0.9805158972740172,-0.1469160169363021,0.0,0.0,-1.98,NoEvent
BaseCondition,0.9824264049530028,-0.0102461464703083,0.9855985045433044,-0.1671218425035476,0.0,0.0,-1.98,NoEvent
BaseCondition,0.9902555346488952,0.0664635077118873,0.989209234714508,-0.1346088200807571,0.0,0.0,-1.98,NoEvent
HUDOnly,0.9741597771644592,-0.1076423563063144,0.9945049285888672,-0.100443597882986,0.0,0.0,-1.98,NoEvent
HUDOnly,0.9614678025245668,0.108823362737894,0.9832124710083008,-0.1319139637053012,1.0,0.0,-1.98,NoEvent
AudioOnly,0.9872409105300904,-0.0419224947690963,0.9663841128349304,-0.1478531956672668,0.0,0.0,-1.98,NoEvent
BaseCondition,0.9913734197616576,-0.0961638689041137,0.9843534231185912,-0.1464766263961792,0.0,0.0,-1.98,NoEvent
HUDOnly,0.989621877670288,0.0485753566026687,0.9886744618415833,-0.1499388962984085,0.0,0.0,-1.98,NoEvent
BaseCondition,0.9872634410858154,-0.06456258893013,0.990845501422882,-0.1326916217803955,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.9656982421875,0.2828680500388145,0.9598320722579956,-0.2032090015709399,1.0,0.0,-1.98,NoEvent
BaseCondition,0.9996430277824402,-0.0220094183459877,0.9784514009952544,-0.1706850603222847,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.9787995219230652,-0.0456811487674713,0.9836779236793518,-0.1019043922424316,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.9875068366527556,0.1445351168513297,0.9778749346733092,-0.1866746693849563,0.0,0.0,-1.98,NoEvent
HUDOnly,0.9990144968032836,-0.0070354361087083,0.9718845784664154,-0.1322784423828125,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.994893491268158,0.0568140670657157,0.9848576188087464,-0.1714891195297241,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.9941980838775636,-0.0657626315951347,0.9629101753234864,-0.1554314792156219,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.9995496273040771,-0.0073642111383378,0.988040566444397,-0.1538685709238052,0.0,0.0,-1.98,NoEvent
HUDOnly,0.9977294206619264,0.0005224011838436,0.9836901426315308,-0.1490243822336197,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.9925397634506226,-0.0791907906532287,0.9812631011009216,-0.1916499137878418,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.9811728000640868,0.0311429575085639,0.9903478026390076,-0.1376987099647522,1.0,0.0,-1.98,NoEvent
HUDOnly,0.9907301664352416,-0.056580550968647,0.987549602985382,-0.1319465637207031,0.0,0.0,-1.98,NoEvent
BaseCondition,0.9803881347179414,-0.1303830444812774,0.9862441122531892,-0.1639475151896476,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.9398372173309326,0.1384033560752868,0.9805949926376344,-0.1332027614116668,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.9954553246498108,-0.0681617930531501,0.9881186485290528,-0.1519262045621872,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.994358241558075,-0.0131909791380167,0.9895521998405457,-0.1309680044651031,1.0,0.0,-1.98,NoEvent
HUDOnly,0.9571572542190552,0.1446349322795867,0.9965949058532716,-0.0790006518363952,0.0,0.0,-1.98,NoEvent
BaseCondition,0.9931272268295288,-0.037630558013916,0.9887062907218932,-0.1473324298858642,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.9745533466339112,0.1381006687879562,0.9876935482025146,-0.1305648982524871,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.9939845204353333,-0.1024104803800582,0.9835993647575378,-0.1418258100748062,0.0,0.0,-1.98,NoEvent
BaseCondition,0.9950448870658876,0.0164369996637105,0.949247419834137,-0.3133221268653869,0.0,0.0,-1.98,NoEvent
AudioOnly,0.9968791604042052,0.0311258025467395,0.985512226819992,-0.152151234447956,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.999982476234436,-0.0053815450519323,0.9829142093658448,-0.1793381720781326,0.0,0.0,-1.98,NoEvent
BaseCondition,0.995464324951172,-0.0262480191886425,0.9912538528442384,-0.1300911456346511,0.0,0.0,-1.98,NoEvent
HUDOnly,0.9947137236595154,0.0166076235473155,0.9930978417396544,-0.117153562605381,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.9862459897994996,-0.1057107187807559,0.9732166230678558,-0.2171524688601493,1.0,0.0,-1.98,NoEvent
AudioOnly,0.9803644418716432,0.0180870331823825,0.9823310971260072,-0.1811970621347427,1.0,0.0,-1.98,NoEvent
HUDOnly,0.9880255460739136,0.0242307893931865,0.988737165927887,-0.147538959980011,0.0,0.0,-1.98,NoEvent
AudioOnly,0.9998452067375184,-0.0151208788156509,0.985412895679474,-0.0479581467807292,1.0,0.0,-1.98,NoEvent
AudioOnly,0.9931206703186036,-0.1052667722105979,0.983768343925476,-0.1529548615217209,0.0,0.0,-1.98,NoEvent
HUDOnly,0.987124502658844,-0.1516140103340149,0.9837027192115784,-0.1408547610044479,0.0,0.0,-1.98,NoEvent
BaseCondition,0.9874813556671144,-0.1100937128067016,0.9798611104488374,-0.1735077500343322,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.986954927444458,-0.10588338971138,0.9797084331512452,-0.1632356792688369,1.0,0.0,-1.98,NoEvent
AudioOnly,0.9947289228439332,-0.069405011832714,0.9835771322250366,-0.1433289349079132,0.0,0.0,-1.98,NoEvent
BaseCondition,0.9849978387355804,-0.1582626551389694,0.94856458902359,-0.1789361238479613,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.9646891355514526,-0.232675701379776,0.9842349290847778,-0.167425662279129,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.9963622093200684,0.0290834605693817,0.9827563762664796,-0.1461008489131927,1.0,0.0,-1.98,NoEvent
HUDOnly,0.9767022132873536,-0.1454395204782486,0.977477252483368,-0.1754200458526611,1.0,0.0,-1.98,NoEvent
HUDOnly,0.98724627494812,-0.143354520201683,0.9815772771835328,-0.1892175301909446,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.9879997968673706,-0.1140222400426864,0.9893041253089904,-0.1416686028242111,0.0,0.0,-1.98,NoEvent
BaseCondition,0.9881898462772368,0.127190351486206,0.9824138283729552,-0.1511164158582687,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.993790328502655,-0.0353412702679634,0.9693841338157654,-0.1865866631269455,0.0,0.0,-1.98,NoEvent
AudioOnly,0.99014550447464,-0.1290635913610458,0.971651573975881,-0.1923776119947433,0.0,0.0,-1.98,NoEvent
HUDOnly,0.97694194316864,-0.1527228355407714,0.9856504201889038,-0.1670344769954681,1.0,0.0,-1.98,NoEvent
BaseCondition,0.9398372173309326,0.1052590161561966,0.9805949926376344,-0.1919369250535965,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.9882909059524536,-0.1516561210155487,0.9774979948997498,-0.175223559141159,0.0,0.0,-1.98,NoEvent
BaseCondition,0.970754861831665,-0.2370597422122955,0.986220359802246,-0.146122321486473,0.0,0.0,-1.98,NoEvent
AudioOnly,0.982119083404541,0.0578559525310993,0.9751985669136048,-0.2191405296325683,1.0,0.0,-1.98,NoEvent
HUDOnly,0.990207701921463,0.1058471463620662,0.969189554452896,-0.1069078296422958,0.0,0.0,-1.98,NoEvent
AudioOnly,0.9883654713630676,0.022669143974781,0.9853012561798096,-0.1641929447650909,0.0,0.0,-1.98,NoEvent
BaseCondition,0.9805874824523926,0.0691675692796707,0.9823420643806458,-0.181659311056137,1.0,0.0,-1.98,NoEvent
AudioOnly,0.9932712912559508,-0.0555474311113357,0.9840866923332214,-0.1776705235242843,1.0,0.0,-1.98,NoEvent
BaseCondition,0.9961593151092528,-0.0657517984509467,0.9824821949005126,-0.172995425760746,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.9942401647567748,0.0207771845161914,0.9792394042015076,-0.1704881936311721,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.9815316796302797,-0.1461280286312103,0.9901736974716188,-0.1353856474161148,1.0,0.0,-1.98,NoEvent
AudioOnly,0.9674248099327089,0.2299307882785797,0.9747999310493468,-0.1632233560085296,1.0,0.0,-1.98,NoEvent
BaseCondition,0.9957170188426973,0.0215228525921702,0.9843270480632782,-0.1737680658698082,0.0,0.0,-1.98,NoEvent
AudioOnly,0.9978684782981871,0.064368188381195,0.9603534936904908,-0.2077338993549347,0.0,0.0,-1.98,NoEvent
BaseCondition,0.9746494889259338,-0.2223089188337326,0.9878137707710266,-0.1465654671192169,0.0,0.0,-1.98,NoEvent
AudioOnly,0.973943829536438,0.1548600643873214,0.9686766266822816,-0.1688635498285293,1.0,0.0,-1.98,NoEvent
HUDOnly,0.9962325096130372,-0.0824457257986068,0.981437087059021,-0.1654563099145889,0.0,0.0,-1.98,NoEvent
HUDOnly,0.981328785419464,0.1202088929712772,0.9776469469070436,-0.1054678000509738,0.0,0.0,-1.98,NoEvent
HUDOnly,0.9909408688545228,0.1343004405498504,0.986720085144043,-0.1443762332201004,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.9855567216873168,-0.1299673616886139,0.9760844111442566,-0.1897061914205551,1.0,0.0,-1.98,NoEvent
AudioOnly,0.9892879128456116,-0.0606815330684185,0.9878559112548828,-0.1481184363365173,1.0,0.0,-1.98,NoEvent
HUDOnly,0.9987879395484924,0.0470152124762535,0.9817938208580016,-0.1884376406669616,1.0,0.0,-1.98,NoEvent
HUDOnly,0.9959354400634766,0.0070313848555088,0.992506206035614,-0.0940728113055229,0.0,0.0,-1.98,NoEvent
HUDOnly,0.9937190413475036,0.0065770111978054,0.9891505837440492,-0.1453530490398407,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.9939560294151306,-0.0529521107673645,0.9909326434135436,-0.1342062652111053,1.0,0.0,-1.98,NoEvent
AudioOnly,0.9975330233573914,0.0220215562731027,0.9888774752616882,-0.1454431712627411,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.9835250079631804,-0.1478045806288719,0.9823502600193024,-0.1655523777008056,1.0,0.0,-1.98,NoEvent
AudioOnly,0.9934282302856444,0.0773787647485733,0.9789175391197203,-0.177506074309349,1.0,0.0,-1.98,NoEvent
AudioOnly,0.9885222613811492,-0.1405116692185401,0.977981686592102,-0.1314965784549713,0.0,0.0,-1.98,NoEvent
BaseCondition,0.9757457375526428,-0.1337742060422897,0.9895000457763672,-0.1444534957408905,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.9812673926353456,0.1194823049008846,0.986781507730484,-0.1283518448472022,0.0,0.0,-1.98,NoEvent
BaseCondition,0.996520847082138,-0.0562651380896568,0.9767229855060576,-0.142147958278656,1.0,0.0,-1.98,NoEvent
HUDOnly,0.9952179193496704,-0.0690657272934913,0.9933876395225524,-0.1021193638443946,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.9995769262313844,-0.0263677053153514,0.988658368587494,-0.1470165252685547,1.0,0.0,-1.98,NoEvent
HUDOnly,0.9926424026489258,-0.0808171778917312,0.9871012568473816,-0.159971222281456,1.0,0.0,-1.98,NoEvent
FullLoopAR,0.9931572675704956,-0.0635923370718956,0.9834789037704468,-0.1469352543354034,1.0,0.0,-1.98,NoEvent
AudioOnly,0.9907037019729614,-0.0544476732611656,0.929904580116272,-0.4129381775856018,1.0,0.0,-1.98,NoEvent
BaseCondition,0.9879017472267152,-0.1528970599174499,0.9846248030662536,-0.1448303014039993,0.0,0.0,-1.98,NoEvent
BaseCondition,0.9623627662658693,-0.270134687423706,0.9845597147941588,-0.1715704202651977,0.0,0.0,-1.98,NoEvent
FullLoopAR,0.9877123236656188,-0.0540283508598804,0.9582553505897522,-0.1530718952417373,1.0,0.0,-1.98,NoEvent
BaseCondition,0.99773907661438,-0.0430777557194232,0.9844531416893004,-0.150037445127964,0.0,0.0,-1.96,NoEvent
FullLoopAR,0.9923059344291688,-0.0262481905519961,0.9842279851436616,-0.1495556533336638,1.0,0.0,-1.96,NoEvent
BaseCondition,0.9936245679855348,-0.0760736167430877,0.9736870527267456,-0.1712285578250885,0.0,0.0,-1.96,NoEvent
FullLoopAR,0.9942275881767272,-0.09639623016119,0.985446035861969,-0.1456824392080307,1.0,0.0,-1.96,NoEvent
BaseCondition,0.9901343584060668,0.0487311258912086,0.9969050288200378,-0.0561645366251468,0.0,0.0,-1.96,NoEvent
BaseCondition,0.986593395471573,0.150843009352684,0.9904292523860933,-0.1058251820504665,0.0,0.0,-1.96,NoEvent
FullLoopAR,0.9881904721260072,0.0740920081734657,0.9876270294189452,-0.1553076058626175,1.0,0.0,-1.96,NoEvent
HUDOnly,0.9981403350830078,-0.0461932867765426,0.9745270609855652,-0.1386014223098755,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.9920904040336608,0.0641315057873725,0.9817766547203064,-0.1687930226325988,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.9903116822242736,-0.0813966989517211,0.9862285852432252,-0.1423031240701675,1.0,0.0,-1.96,NoEvent
AudioOnly,0.984948992729187,0.0047163036651909,0.9837583303451538,-0.1764811277389526,1.0,0.0,-1.96,NoEvent
AudioOnly,0.9623876214027404,-0.2453161180019378,0.9822412729263306,-0.1710883378982544,1.0,0.0,-1.96,NoEvent
HUDOnly,0.984783411026001,-0.0524040572345256,0.9852185249328612,-0.1004363521933555,0.0,0.0,-1.96,NoEvent
BaseCondition,0.9906810522079468,-0.1353185027837753,0.9817642569541932,-0.1368161588907241,0.0,0.0,-1.96,NoEvent
HUDOnly,0.9994385242462158,-0.0323131270706653,0.9646729230880736,-0.1843316107988357,1.0,0.0,-1.96,NoEvent
HUDOnly,0.9704352915287018,-0.2127101570367812,0.9703305065631866,-0.2220693007111548,1.0,0.0,-1.96,NoEvent
BaseCondition,0.9781497716903688,-0.0158628914505243,0.9800962805747986,-0.1679366528987884,0.0,0.0,-1.96,NoEvent
FullLoopAR,0.9915999174118042,0.0920442342758178,0.9488962888717652,-0.0505073554813861,1.0,0.0,-1.96,NoEvent
HUDOnly,0.997568815946579,0.0145136669743805,0.963826060295105,-0.2649061009287833,0.0,0.0,-1.96,NoEvent
AudioOnly,0.9419587254524232,0.3324821591377258,0.9786977767944336,-0.1975549012422561,0.0,0.0,-1.96,NoEvent
BaseCondition,0.9995172023773192,-0.0090410485863685,0.9858364462852478,-0.158670574426651,1.0,0.0,-1.96,NoEvent
AudioOnly,0.9931584000587464,-0.0011400822550058,0.9865514636039734,-0.1356074213981628,0.0,0.0,-1.96,NoEvent
FullLoopAR,0.9917871952056884,-0.127359077334404,0.9585909843444824,-0.2168044298887252,1.0,0.0,-1.96,NoEvent
BaseCondition,0.9813757538795472,-0.1916313469409942,0.9727163910865784,-0.1885569989681244,1.0,0.0,-1.96,NoEvent
HUDOnly,0.9972341358661652,-0.0323838386684655,0.9853639304637908,-0.1681182086467742,1.0,0.0,-1.96,NoEvent
HUDOnly,0.9609676599502563,0.2591741383075714,0.9823753237724304,-0.1302418559789657,0.0,0.0,-1.96,NoEvent
BaseCondition,0.982230305671692,-0.1795395836234092,0.985737144947052,-0.1468626484274864,0.0,0.0,-1.96,NoEvent
HUDOnly,0.9973315000534058,0.0153920818120241,0.9671908617019652,-0.1357474029064178,0.0,0.0,-1.96,NoEvent
AudioOnly,0.9936699867248536,-0.0132943391799926,0.9863556623458862,-0.164286807179451,0.0,0.0,-1.96,NoEvent
HUDOnly,0.999073088169098,-0.0407593920826911,0.9769048690795898,-0.1778286546468734,1.0,0.0,-1.96,NoEvent
BaseCondition,0.9975631237030028,0.0021632304415106,0.9878103733062744,-0.1486505270004272,0.0,0.0,-1.96,NoEvent
FullLoopAR,0.9971119612455368,0.0688590761274099,0.944107249379158,-0.3162882179021835,0.0,0.0,-1.96,NoEvent
BaseCondition,0.9982126951217652,-0.0227360054850578,0.9763011932373048,-0.1804367154836654,0.0,0.0,-1.96,NoEvent
AudioOnly,0.9837204217910768,-0.162956103682518,0.9857656359672546,-0.149596020579338,0.0,0.0,-1.96,NoEvent
FullLoopAR,0.9654232263565063,-0.2605461180210113,0.9588492214679718,0.2045211717486381,0.0,0.0,-1.96,NoEvent
HUDOnly,0.9845927953720092,0.1556745767593383,0.9759581089019777,-0.1933429986238479,0.0,0.0,-1.96,NoEvent
BaseCondition,0.985610008239746,0.0666734054684639,0.9890992045402528,-0.1470697969198227,0.0,0.0,-1.96,NoEvent
BaseCondition,0.9990375936031342,0.0086966417729854,0.9892306923866272,-0.1404856443405151,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.9970065355300904,0.0242680273950099,0.9868264198303224,-0.161698579788208,1.0,0.0,-1.96,NoEvent
HUDOnly,0.989279493689537,-0.1045608557760714,0.980650469660759,-0.1799787878990173,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.9959119558334352,-0.0423212982714176,0.9863945543766022,-0.1634317561984061,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.9992787837982178,-0.0001207534223794,0.9840202331542968,-0.1394794881343841,1.0,0.0,-1.96,NoEvent
AudioOnly,0.9979093074798584,-0.0612628832459449,0.9904637932777404,-0.1259084790945053,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.9986917972564696,0.0299779996275901,0.9772574305534364,-0.1720278263092041,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.988833785057068,-0.124323196709156,0.9892654418945312,-0.131821222603321,1.0,0.0,-1.96,NoEvent
BaseCondition,0.9883455634117126,-0.0636431500315666,0.9729371070861816,-0.1704919338226318,0.0,0.0,-1.96,NoEvent
AudioOnly,0.996328353881836,-0.0589201301336288,0.986343801021576,-0.1559420973062515,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.9990042448043824,-0.0036238953471183,0.983757495880127,-0.1770804971456527,0.0,0.0,-1.96,NoEvent
FullLoopAR,0.972066342830658,-0.2218651622533797,0.9837981164455414,-0.177101545035839,0.0,0.0,-1.96,NoEvent
FullLoopAR,0.9914135336875916,0.0641423240303993,0.986077070236206,-0.1613646745681762,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.9976432025432588,0.0040082687046378,0.98265141248703,-0.1574311330914497,1.0,0.0,-1.96,NoEvent
BaseCondition,0.989253044128418,0.0614908318966626,0.9931740164756776,-0.1162867657840251,0.0,0.0,-1.96,NoEvent
FullLoopAR,0.998698592185974,-0.0484605282545089,0.9699279069900512,-0.1802835315465927,0.0,0.0,-1.96,NoEvent
BaseCondition,0.9994260668754578,-0.0307891061529516,0.9824317693710328,-0.1771410033106803,1.0,0.0,-1.96,NoEvent
BaseCondition,0.995457649230957,-0.0601796545088291,0.9862914085388184,-0.1503231972455978,0.0,0.0,-1.96,NoEvent
HUDOnly,0.9918187856674194,-0.0592096932232379,0.9854392409324646,-0.1425842195749282,0.0,0.0,-1.96,NoEvent
BaseCondition,0.9926284551620485,0.0387660712003707,0.9860234260559082,-0.154119074344635,1.0,0.0,-1.96,NoEvent
HUDOnly,0.985419511795044,-0.0827304422855376,0.9906696379184724,-0.1210890412330626,1.0,0.0,-1.96,NoEvent
HUDOnly,0.9990126490592957,0.035761272534728,0.9783842265605928,-0.1606598570942878,0.0,0.0,-1.96,NoEvent
BaseCondition,0.994629681110382,-0.0655852258205413,0.9808986783027648,-0.1702218502759933,0.0,0.0,-1.96,NoEvent
FullLoopAR,0.9869476854801178,-0.0014544315636157,0.9712381064891816,-0.1537651494145392,1.0,0.0,-1.96,NoEvent
AudioOnly,0.9885080456733704,0.0713207721710205,0.9323885440826416,-0.3543940782546997,0.0,0.0,-1.96,NoEvent
HUDOnly,0.996022641658783,0.0887419059872627,0.9739179015159608,-0.1984975636005401,1.0,0.0,-1.96,NoEvent
BaseCondition,0.9786531329154968,-0.1815865039825439,0.989725947380066,-0.1421783566474914,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.9894291162490844,-0.1177879124879837,0.9944221377372742,-0.0369973741471767,0.0,0.0,-1.96,NoEvent
AudioOnly,0.9946242570877076,0.03506401181221,0.9897627234458924,-0.1424401551485061,1.0,0.0,-1.96,NoEvent
AudioOnly,0.9991794526576996,-0.0397462137043475,0.984437108039856,-0.1672472655773162,1.0,0.0,-1.96,NoEvent
BaseCondition,0.9840834140777588,0.0513916965574025,0.9769525825977324,-0.150203987956047,0.0,0.0,-1.96,NoEvent
BaseCondition,0.9852344989776612,-0.0141279576346278,0.9839550852775574,-0.1747682690620422,0.0,0.0,-1.96,NoEvent
BaseCondition,0.9915416836738586,0.0692315846681594,0.9890816807746888,-0.1382718533277511,0.0,0.0,-1.96,NoEvent
HUDOnly,0.977392315864563,-0.1161030083894729,0.9931434392929076,-0.1064309552311897,0.0,0.0,-1.96,NoEvent
HUDOnly,0.9627739191055298,0.1068138927221298,0.9939014315605164,-0.1087391749024391,1.0,0.0,-1.96,NoEvent
AudioOnly,0.988203376531601,-0.0419616177678107,0.9678713977336884,-0.150914117693901,0.0,0.0,-1.96,NoEvent
BaseCondition,0.9921767115592957,-0.1004034876823425,0.9834921956062316,-0.1512391716241836,0.0,0.0,-1.96,NoEvent
HUDOnly,0.9916625618934632,0.0443361401557922,0.9881487488746644,-0.152631789445877,0.0,0.0,-1.96,NoEvent
BaseCondition,0.9892634153366088,-0.073771696537733,0.9918259978294371,-0.1270011067390441,0.0,0.0,-1.96,NoEvent
FullLoopAR,0.9654232263565063,0.2797328233718872,0.9588492214679718,-0.2173490077257156,1.0,0.0,-1.96,NoEvent
BaseCondition,0.9994794726371764,-0.0245029982179403,0.9784318804740906,-0.1642359495162964,0.0,0.0,-1.96,NoEvent
FullLoopAR,0.9807741045951844,-0.0524025596678257,0.9846805930137634,-0.1069517433643341,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.9876785278320312,0.1536633670330047,0.9723475575447084,-0.182969182729721,0.0,0.0,-1.96,NoEvent
HUDOnly,0.9992673993110656,-0.0082267485558986,0.966503381729126,-0.126510888338089,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.9960628151893616,0.0538659505546093,0.9833004474639891,-0.1781941801309585,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.9947079420089722,-0.0702579021453857,0.9311012625694276,-0.1212141886353492,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.999859631061554,-0.0121062225662171,0.9864355027675628,-0.1634758636355399,0.0,0.0,-1.96,NoEvent
HUDOnly,0.9986294507980348,-0.0061716176569461,0.9827227890491486,-0.1551387980580329,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.9932680130004884,-0.0830283388495445,0.9887919425964355,-0.1462787985801696,1.0,0.0,-1.96,NoEvent
FullLoopAR,0.9838578701019288,0.0309631489217281,0.9904536604881288,-0.1375516802072525,1.0,0.0,-1.96,NoEvent
HUDOnly,0.9922592341899872,-0.0620049685239791,0.9861522316932678,-0.1353863254189491,0.0,0.0,-1.96,NoEvent
BaseCondition,0.9816107749938964,-0.1370391100645065,0.9851064085960388,-0.1684984564781189,0.0,0.0,-1.96,NoEvent
