Timestamp,TrainAcc2D,CV2D,TrainAcc3D,CV3D
-4.38,0.6274509803921569,0.5272727272727272,0.6666666666666666,0.6072727272727273
-4.40,0.5882352941176471,0.5272727272727272,0.6470588235294118,0.6272727272727272
-4.42,0.5098039215686274,0.40909090909090906,0.7058823529411765,0.6472727272727272
-4.44,0.5686274509803921,0.4890909090909091,0.7254901960784313,0.6890909090909091
-4.46,0.5490196078431373,0.509090909090909,0.6862745098039216,0.7090909090909092
-4.48,0.49019607843137253,0.4890909090909091,0.6862745098039216,0.6672727272727272
-4.50,0.5294117647058824,0.5072727272727272,0.6862745098039216,0.6872727272727273
-4.52,0.5490196078431373,0.509090909090909,0.7058823529411765,0.7036363636363637
-4.54,0.5686274509803921,0.4909090909090909,0.7254901960784313,0.7036363636363637
-4.56,0.6274509803921569,0.5909090909090908,0.7254901960784313,0.7254545454545454
-4.58,0.6470588235294118,0.609090909090909,0.6862745098039216,0.6272727272727272
-4.60,0.6274509803921569,0.6072727272727273,0.6666666666666666,0.6072727272727272
-4.62,0.6470588235294118,0.5872727272727273,0.6666666666666666,0.6472727272727272
-4.64,0.5882352941176471,0.5672727272727273,0.6274509803921569,0.6072727272727272
-4.66,0.7058823529411765,0.6672727272727272,0.7058823529411765,0.6672727272727272
-4.68,0.5882352941176471,0.5672727272727273,0.6274509803921569,0.6672727272727272
-4.70,0.6078431372549019,0.550909090909091,0.6470588235294118,0.5854545454545453
-4.72,0.5686274509803921,0.5472727272727272,0.6078431372549019,0.4709090909090909
-4.74,0.5882352941176471,0.5472727272727272,0.6470588235294118,0.6654545454545455
-4.76,0.49019607843137253,0.4709090909090909,0.7254901960784313,0.7054545454545454
-4.78,0.5294117647058824,0.44727272727272727,0.6078431372549019,0.6072727272727273
-4.80,0.5294117647058824,0.48545454545454547,0.6666666666666666,0.6636363636363637
-4.82,0.5294117647058824,0.4672727272727273,0.7450980392156863,0.6690909090909092
-4.84,0.5686274509803921,0.40909090909090917,0.7058823529411765,0.6690909090909092
-4.86,0.5294117647058824,0.509090909090909,0.6666666666666666,0.6072727272727273
-4.88,0.5294117647058824,0.5290909090909091,0.6274509803921569,0.5909090909090909
-4.90,0.5686274509803921,0.509090909090909,0.5686274509803921,0.5636363636363637
-4.92,0.5490196078431373,0.49090909090909085,0.5686274509803921,0.4890909090909091
