uid,EventName,ExperimentalCondition,SuccessfulCompletionState,RT_Steering,Unavailable_Steering,RT_Brake,Unavailable_Brake,RT_Acceleration,Unavailable_Acceleration,RT_fastest_type,RT_fastest,RT_expected_type,RT_expected,SuccessfulCompletion
09a23914cf354ea39444511406d16722,MotorcyclistEvent,BaseCondition,0.0,0.35862630400004036,False,2.2684643840000263,False,4.834589695999966,True,RT_Steering,0.35862630400004036,RT_Brake,2.2684643840000263,False
09a23914cf354ea39444511406d16722,Panne,BaseCondition,0.0,0.9429923839999219,False,2.6867407359999333,True,2.6867407359999333,True,RT_Steering,0.9429923839999219,RT_Steering,0.9429923839999219,False
09a23914cf354ea39444511406d16722,GhostDriver,BaseCondition,0.0,5.455338239999946,False,7.144248063999953,True,7.144248063999953,True,RT_Steering,5.455338239999946,RT_Steering,5.455338239999946,False
09a23914cf354ea39444511406d16722,Baustelle,BaseCondition,1.0,2.421092607999981,False,15.203969024000003,True,12.016483583999957,False,RT_Steering,2.421092607999981,RT_Steering,2.421092607999981,True
09e9bc26ef584ef29e0e4512f3ad9667,StagEventNew,BaseCondition,0.0,0.6413399040000058,False,4.471831040000012,True,4.471831040000012,True,RT_Steering,0.6413399040000058,RT_Steering,0.6413399040000058,False
09e9bc26ef584ef29e0e4512f3ad9667,FallingRocksEventNew,BaseCondition,0.0,4.920247295999985,False,4.920247295999985,True,4.920247295999985,True,RT_Steering,4.920247295999985,RT_Steering,4.920247295999985,False
09e9bc26ef584ef29e0e4512f3ad9667,FogEventNew,BaseCondition,0.0,2.380657152000026,False,4.401020415999994,True,4.401020415999994,True,RT_Steering,2.380657152000026,RT_Steering,2.380657152000026,False
09e9bc26ef584ef29e0e4512f3ad9667,I_variant,BaseCondition,1.0,1.6959705600000348,False,2.806845695999982,True,2.806845695999982,True,RT_Steering,1.6959705600000348,RT_Steering,1.6959705600000348,True
09e9bc26ef584ef29e0e4512f3ad9667,II_variant,BaseCondition,0.0,0.8517859840000028,False,4.850973183999997,True,4.850973183999997,True,RT_Steering,0.8517859840000028,RT_Steering,0.8517859840000028,False
09e9bc26ef584ef29e0e4512f3ad9667,III_variant,BaseCondition,0.0,0.5336330239999825,False,6.442990591999944,True,6.442990591999944,True,RT_Steering,0.5336330239999825,RT_Steering,0.5336330239999825,False
